Day,timestamp,4_churchill_2013_0,4_churchill_2030_45,4_churchill_2030_85,5_columbus_2013_0,5_columbus_2030_45,5_columbus_2030_85,6_cullinane_2013_0,6_cullinane_2030_45,6_cullinane_2030_85,8_dana_2013_0,8_dana_2030_45,8_dana_2030_85,10_dodge_2013_0,10_dodge_2030_45,10_dodge_2030_85,12_ell_2013_0,12_ell_2030_45,12_ell_2030_85,14_forsyth_2013_0,14_forsyth_2030_45,14_forsyth_2030_85,15_hayden_2013_0,15_hayden_2030_45,15_hayden_2030_85,16_holmes_2013_0,16_holmes_2030_45,16_holmes_2030_85,17_hurtig_2013_0,17_hurtig_2030_45,17_hurtig_2030_85,21_lake_2013_0,21_lake_2030_45,21_lake_2030_85,26_power_2013_0,26_power_2030_45,26_power_2030_85,27_richards_2013_0,27_richards_2030_45,27_richards_2030_85,40_westviilageE_2013_0,40_westvillageE_2030_45,40_westvillageE_2030_85
237,1377403200,2.859027958,1.415587917,1.527878979,5.498074943,5.502268587,5.624317756,14.86119141,16.08616483,16.42008083,11.67122299,13.06253698,13.26516138,1.977690025,3.8304283,3.9232133,5.357082247,6.173485812,6.366865812,6.319373271,7.729106983,7.872234583,3.154431034,3.559883198,3.680208898,4.860843073,5.176466634,5.347548534,17.38830211,20.17621322,20.73408922,14.6290213,17.14131371,17.55324171,42.87912348,43.93733559,44.11200459,15.07428246,15.61512428,15.84422128,14.74793483,15.5177977,15.5597407
238,1377489600,5.176047767,3.820369621,4.067994775,9.831993887,8.415304865,8.684448677,20.40922675,18.58232471,19.34122471,13.63070171,14.56823443,15.02874443,7.432300179,6.7895383,7.0004133,9.741726013,8.915208892,9.354708892,9.551104816,9.5470962,9.8723862,6.108034454,5.24784328,5.52131078,9.173279332,8.127444474,8.516266974,20.87418967,22.29915425,23.56705425,19.57809148,19.48211462,20.41831462,46.53525384,46.96212766,47.35910266,18.79825482,18.11624825,18.63692325,15.98613255,16.29401588,16.38934088
239,1377576000,5.421366819,5.89556865,6.135752421,10.19609707,9.710718171,9.971773942,19.84604545,21.28133989,22.04023989,14.36752974,15.68567257,16.14618257,7.945711059,8.2305003,8.4413753,9.80548132,9.495348892,9.934848892,10.68275818,11.19593307,11.52122307,6.383175988,6.504255273,6.777722773,9.631693397,8.895964808,9.284787308,21.94903181,24.54560163,25.81350163,20.16972186,21.35779073,22.29399073,52.04113247,48.14380339,48.54077839,19.33052052,19.22122584,19.74190084,17.2877697,16.83302222,16.92834722
240,1377662400,5.282017996,5.231696884,5.498236365,9.980694692,9.586273487,9.875975283,20.28291307,21.4965764,22.3465444,13.94972655,15.39845729,15.91422849,8.012594965,8.0938453,8.3300253,9.660936733,9.629061813,10.12130181,10.29316657,10.72837517,11.09269997,6.078762686,6.32779613,6.63407973,9.215738159,8.842697004,9.278178204,21.46372497,23.92889208,25.34894008,19.32179355,20.96884699,22.01739099,50.97063657,47.90315561,48.34776761,18.81293805,19.05352353,19.63667953,17.42974985,16.53319597,16.63995997
241,1377748800,4.769693139,5.120557624,5.279371905,9.245891175,9.517258524,9.689873786,19.09152431,20.76254338,21.24823938,13.05430062,15.26352644,15.55825284,7.351960129,7.7788873,7.9138473,8.549811483,9.364784673,9.646064673,8.866239142,10.75482693,10.96301253,5.082913229,6.093072237,6.268091437,8.242520085,8.624956404,8.873802804,19.07207142,23.90704873,24.71850473,17.22731097,20.30182982,20.90099782,50.31558188,47.9905616,48.2446256,17.5729111,18.69429222,19.02752422,17.50829751,16.47924507,16.54025307
242,1377835200,4.881684491,4.501555051,4.672201715,9.370616702,8.97792643,9.16340231,19.09219988,20.3019229,20.8179749,13.61510903,14.78790051,15.10104731,7.506659888,7.0542603,7.1976553,9.458698178,8.654700009,8.953560009,9.055307459,10.04567271,10.26686991,5.290164082,5.55079082,5.73674872,8.672864682,8.04675623,8.31115553,20.79246174,22.67018501,23.53235701,19.49590955,19.8245054,20.4611214,50.03418168,47.43932507,47.70926807,18.45910924,18.09320339,18.44726239,17.85410852,16.47578606,16.54060706
243,1377921600,3.155499775,1.483794196,1.632952164,6.262389321,5.716293261,5.878413076,18.07572091,17.05474853,17.51008853,13.60054429,13.14355914,13.41986514,5.360284704,5.4983173,5.6248423,9.316994129,7.242924779,7.506624779,8.838526059,8.508826358,8.704000358,3.667550715,3.715866038,3.879946538,5.435670269,5.261800471,5.495093971,22.61907138,20.53492629,21.29566629,19.0726181,17.46531433,18.02703433,50.56939172,45.57928548,45.81747048,16.54693784,15.59058815,15.90299315,18.03650083,15.93800506,15.99520006
244,1378008000,3.261036973,1.598183539,1.347585717,6.059087426,5.700731792,5.428356987,18.43207353,16.63257283,15.87367283,13.48211706,13.39410418,12.93359418,1.923982837,3.9822583,3.7713833,8.736603826,6.489925812,6.050425812,7.336296238,7.963315783,7.638025783,3.343579005,3.756779798,3.483312298,5.327310509,5.456418834,5.067596334,22.46482672,21.08910122,19.82120122,18.95955116,17.81537771,16.87917771,52.47011299,44.22315759,43.82618259,16.65714792,15.99001028,15.46933528,17.3998361,15.5864317,15.4911067
245,1378094400,5.391377497,3.676651829,3.784891902,8.949905097,8.259097978,8.376744127,19.44578575,18.12698471,18.46090071,14.47600402,14.29192843,14.49455283,8.238890261,6.6630133,6.7557983,10.39324465,8.651508892,8.844888892,10.37142883,9.3519222,9.4950498,5.732397493,5.08376278,5.20408848,10.06243903,7.894150974,8.065232874,23.34009508,21.53841425,22.09629025,20.76162446,18.92039462,19.33232262,59.66757076,46.72394266,46.89861166,19.26280019,17.80384325,18.03294025,18.36680245,16.23682088,16.27876388
246,1378180800,6.076613389,5.403048145,5.20475373,10.24428754,9.17539757,8.959871344,20.5111679,19.73318389,19.12606389,14.54172695,14.74623217,14.37782417,8.341221272,7.8003153,7.6316153,10.51954777,8.598768892,8.247168892,11.07890807,10.53234147,10.27210947,6.511588176,5.946381573,5.727607573,10.18376147,8.102766908,7.791708908,23.51775369,21.95908563,20.94476563,21.17515985,19.44794273,18.69898273,57.99644274,47.33397439,47.01639439,19.45374116,18.15904884,17.74250884,18.8959794,16.63855922,16.56229922
247,1378267200,5.262715975,5.798167218,5.598804197,9.622321235,9.959622852,9.742935159,19.63375851,20.77929185,20.17217185,13.60952299,15.32867042,14.96026242,8.182710369,8.5398013,8.3711013,10.02428789,9.72749808,9.37589808,10.09048246,11.07293313,10.81270113,6.37681898,6.685750054,6.466976054,9.00479715,9.387937746,9.076879746,20.14388142,23.80182069,22.78750069,18.72954185,21.20521054,20.45625054,48.72275186,45.91696309,45.59938309,18.67045082,19.2605938,18.8440538,18.65315106,17.32509125,17.24883125
248,1378353600,4.886072183,5.457614444,5.405670478,9.187021997,9.645065358,9.588607454,18.3907735,20.00109636,19.84931636,12.76739313,14.93819149,14.84608949,8.159305718,8.9654633,8.9232883,8.599516015,9.278315703,9.190415703,8.982123059,10.61561883,10.55056083,5.597277662,6.334254653,6.279561153,8.06145699,8.901157464,8.823392964,17.80653708,22.34993521,22.09635521,16.57273932,20.09687117,19.90963117,45.19802163,45.56752577,45.48813077,17.74973926,18.59300034,18.48886534,18.81146376,17.21959872,17.20053372
249,1378440000,4.263166769,5.119202969,4.871004653,8.42784659,9.543636486,9.273869704,17.14513231,20.18528633,19.39603033,11.59245731,15.01145972,14.53252932,6.904430327,7.8289783,7.6096683,7.194580671,9.036318448,8.579238448,7.966806063,10.40134749,10.06304589,4.694537317,6.014409074,5.730002874,7.076575069,8.614239783,8.209864383,15.15153467,22.78086694,21.46225094,14.51260768,20.33299867,19.35935067,44.05867302,45.56523428,45.15238028,16.45785992,18.47944753,17.93794553,17.8328957,16.91256161,16.81342361
250,1378526400,2.426766437,3.622333797,3.583135386,4.800425046,5.526917936,5.484313178,14.64607631,16.47053384,16.34910984,11.02129902,13.24172561,13.16804401,5.117945176,5.4522483,5.4185083,6.978434487,7.167716067,7.097396067,7.091480264,8.335358662,8.283312262,3.062109293,3.560102467,3.516347667,4.517407874,4.923437954,4.861226354,15.67150467,20.16832548,19.96546148,13.48913872,17.26578967,17.11599767,44.05492649,44.01189637,43.94838037,14.54846947,15.03020834,14.94690034,17.45563768,16.14836165,16.13310965
251,1378612800,2.524947459,3.040137897,3.295797026,4.889141374,4.828024002,5.105899941,14.39921889,14.26195605,15.05121205,11.5462958,12.25680395,12.73573435,2.195399837,2.6288713,2.8481813,6.213940954,5.301688876,5.758768876,6.331611534,6.732246665,7.070548265,2.934653559,2.876291677,3.160697877,4.585351337,4.008191193,4.412566593,15.9937686,17.4138924,18.7325084,14.44480643,15.1311587,16.1048067,42.76994981,43.14315485,43.55600885,14.68101759,14.06118707,14.60268907,17.05580522,15.41912185,15.51825985
252,1378699200,4.506730744,4.856251117,4.868093215,8.800971317,9.171500702,9.184371879,16.5315846,18.894286,18.924642,11.66905432,14.34507944,14.36349984,7.414518684,7.7734103,7.7818453,7.813332833,8.811072,8.828652,8.095979852,9.9744114,9.987423,5.286529948,5.87231987,5.88325857,8.191860198,8.533248704,8.548801604,15.26375329,21.140036,21.190752,16.54244505,19.07092376,19.10837176,43.05237351,45.00336342,45.01924242,17.19416529,18.17766416,18.19849116,18.65949837,16.86058754,16.86440054
253,1378785600,5.955780091,5.275082986,5.436617355,9.523997809,9.421059348,9.596631074,17.59736442,18.85299172,19.33868772,13.51066201,14.22194916,14.51667556,8.571399451,8.1772073,8.3121673,9.213264371,8.652346936,8.933626936,10.26954473,10.32966277,10.53784837,6.192344581,6.063398499,6.238417699,9.434588939,8.624783839,8.873630239,17.89061536,20.56138897,21.37284497,21.13164439,18.93666618,19.53583418,48.06422863,44.83699171,45.09105571,18.18852373,18.00711342,18.34034542,19.34627617,17.142875,17.203883
254,1378872000,7.243621721,5.027984015,5.538457101,10.81358727,9.12251063,9.677343893,21.46072759,18.38116785,19.99003585,15.95197956,13.87345882,14.84974002,9.593766933,7.8734363,8.3204913,11.47793304,8.33867808,9.27041808,12.19789927,10.04501673,10.73463153,8.098633933,5.821592754,6.401343854,11.59166197,8.159258646,8.983562346,28.07464892,19.79525669,22.48320469,25.49537118,18.24681854,20.23156254,57.34004234,44.66252209,45.50410909,21.62503685,17.6152608,18.7190918,20.5891222,17.02386425,17.22595325
255,1378958400,7.136316441,5.209814427,5.505332559,10.54111226,9.375731488,9.696930184,21.86030405,19.21184036,20.15287636,15.78165879,14.45926109,15.03029349,9.59048053,8.7461533,9.0076383,11.32472418,8.821235703,9.366215703,11.59021274,10.27731723,10.68067683,7.960216188,6.049848453,6.388948153,11.50278709,8.496782064,8.978921964,28.08126608,21.03131921,22.60351521,23.70054353,19.12322317,20.28411117,57.9949833,45.15467177,45.64692077,21.21511084,18.05149834,18.69713534,20.81518527,17.12046072,17.23866372
256,1379044800,5.819663701,4.621951453,4.689341633,9.535371981,9.003173749,9.076420144,19.5688951,18.63713033,18.84962233,14.21015039,14.07201932,14.20096212,8.401049769,7.3987933,7.4578383,9.267662071,8.139738448,8.262798448,10.58899057,9.737755891,9.828837091,6.629121335,5.456535374,5.533106274,9.219928294,7.821041883,7.929912183,20.79029219,20.19435094,20.54936294,19.55150475,18.42315067,18.68528667,58.16185223,44.75540528,44.86655828,18.90543467,17.41727053,17.56305953,19.48633646,16.71809861,16.74478961
257,1379131200,2.549061788,3.195347983,3.315459298,5.333429218,5.062826999,5.193376002,15.23020779,15.13486984,15.49914184,10.88162974,12.43122801,12.65227281,5.058196444,5.0811083,5.1823283,5.934201599,6.394196067,6.605156067,6.665798141,7.762848262,7.918987462,3.442112436,3.078799667,3.210064067,4.431090979,4.239110354,4.425745154,14.93714919,17.93682148,18.54541348,12.54665847,15.61807767,16.06745367,48.67975209,43.31322037,43.50376837,14.40165799,14.11382034,14.36374434,17.05602505,15.98058965,16.02634565
258,1379217600,2.170595593,3.168487193,2.899140193,4.905828209,4.967526867,4.674773579,13.89905855,14.65658405,13.83697205,10.45368058,12.49626915,11.99891835,2.18437827,2.7385263,2.5107813,4.992712996,5.530228876,5.055568876,5.762628792,6.901397465,6.550084265,3.114021158,3.018494777,2.723149877,4.259062534,4.210378893,3.790450593,14.51478368,18.0732004,16.7038684,12.0397118,15.6179827,14.6068867,45.88780593,43.34958185,42.92084885,14.27635428,14.33193807,13.76960907,15.52522191,15.46869085,15.36573985
259,1379304000,4.429649663,4.355172049,4.358222434,8.705316356,8.626877798,8.630193261,16.54070933,17.34613,17.34613,11.60398049,13.40563904,13.40563904,7.615174916,7.3432253,7.3432253,7.44076332,7.914492,7.914492,8.205155814,9.3108198,9.3108198,5.369415719,5.31444617,5.31444617,7.466088326,7.740050804,7.740050804,15.68500782,18.55352,18.55352,14.67660362,17.16107576,17.16107576,47.21639522,44.19353442,44.19353442,16.5440661,17.11548716,17.11548716,17.39245275,16.66612454,16.66612454
260,1379390400,4.061587692,4.839052879,5.088251799,7.928765243,8.947138169,9.217992506,15.64373927,17.48697172,18.27622772,10.0317132,13.39303116,13.87196156,6.702873106,7.7976323,8.0169423,6.435665965,7.861246936,8.318326936,7.976439916,9.74414077,10.08244237,4.715532157,5.571156999,5.855563199,7.205239296,7.924903339,8.329278739,14.42793999,18.27916897,19.59778497,13.34923794,17.25150618,18.22515418,46.20257107,44.12243671,44.53529071,15.85943951,17.06989842,17.61140042,17.52116515,16.97129,17.070428
261,1379476800,4.205604225,4.912904864,5.361612523,8.416897111,8.997431085,9.485131498,16.33759931,18.01689585,19.41327185,11.3484731,13.65241402,14.49975242,7.523865472,7.7722163,8.1602263,7.700428539,8.12771808,8.93639808,8.869811959,9.888877532,10.48741113,5.311312812,5.690328354,6.193508554,7.492663401,7.972623846,8.688057246,15.78474099,19.18666469,21.51960069,15.15762176,17.79744254,19.52005054,47.75878874,44.47197409,45.20240809,17.00545075,17.3653368,18.3233788,17.76953845,16.97810825,17.15350625
262,1379563200,4.912450362,4.746457151,5.128318648,8.65301,8.872108404,9.287153714,16.51847865,17.78510836,18.96899236,12.22057457,13.59350229,14.31189789,7.714100629,8.3497083,8.6786733,8.319082349,7.994975703,8.680595703,9.105349539,9.665772028,10.17322443,5.683029677,5.535729553,5.962338853,8.078787266,7.765795764,8.372358864,16.69175042,18.64766721,20.62559121,15.83627052,17.36316717,18.82363917,44.66650757,44.40835877,45.02763977,17.47917304,17.07262934,17.88488234,17.96971993,16.94124972,17.08995672
263,1379649600,4.907990753,4.381874543,4.634871871,8.60204221,8.742234124,9.017216953,15.91933428,17.87823033,18.66748633,12.64471002,13.61150932,14.09043972,7.414300962,7.1879183,7.4072283,7.830399427,7.700238448,8.157318448,9.076099903,9.412465891,9.750767491,5.625624145,5.183067874,5.467474074,7.991309299,7.432219383,7.836594783,17.09361098,18.92645094,20.24506694,15.96133482,17.48695067,18.46059867,45.26186422,44.35843028,44.77128428,16.92402574,16.89659553,17.43809753,17.37532827,16.62277361,16.72191161
264,1379736000,2.968867925,2.928109052,3.254694475,5.630822161,4.77236497,5.127330708,13.88493004,14.28490184,15.31700584,11.88300598,11.91545681,12.54175041,4.603907717,4.8449283,5.1317183,7.041308517,5.901956067,6.499676067,7.790842012,7.398523462,7.840917862,3.54641264,2.772516067,3.144431867,4.85858047,3.803629154,4.332427754,16.82638048,16.51677348,18.24111748,15.33987067,14.56953367,15.84276567,43.92587664,42.86860837,43.40849437,14.37111742,13.53066434,14.23878234,16.58930281,15.87382565,16.00346765
265,1379822400,2.680636707,3.094656233,2.974370055,5.45222255,4.887279987,4.756540926,13.17165211,14.44409205,14.04946405,11.36846645,12.36732635,12.12786115,2.276699571,2.6794813,2.5698263,5.250353225,5.407168876,5.178628876,6.404265206,6.810316265,6.641165465,3.274883423,2.941923877,2.799720777,4.421892296,4.101508593,3.899320893,16.01478293,17.7181884,17.0588804,13.19978507,15.3558467,14.8690227,42.77164301,43.23842885,43.03200185,14.06023833,14.18614907,13.91539807,16.06864233,15.44199985,15.39243085
266,1379908800,3.803814021,4.380915739,4.486319149,8.081196075,8.654858618,8.769421598,15.33537783,17.406842,17.740758,9.674487266,13.44247984,13.64510424,6.416897304,7.3600953,7.4528803,6.7751272,7.949652,8.143032,7.60254468,9.336843,9.4799706,4.846325544,5.33632357,5.45664927,7.055056993,7.771156604,7.942238504,14.52071223,18.654952,19.212828,13.51127419,17.23597176,17.64789976,45.99287927,44.22529242,44.39996142,15.5809465,17.15714116,17.38623816,17.43137326,16.67375054,16.71569354
267,1379995200,3.883600399,4.58427778,4.718582125,7.924518303,8.67022308,8.81619849,15.21044446,16.69771572,17.12269972,10.329388,12.91410076,13.17198636,6.755326635,7.5783223,7.6964123,6.704876246,7.404166936,7.650286936,8.354626274,9.40583917,9.58800157,4.915302803,5.286750799,5.439892599,7.098891128,7.520527939,7.738268539,14.81019538,16.96055297,17.67057697,13.60402884,16.27785818,16.80213018,45.40770711,43.70958271,43.93188871,15.58700279,16.52839642,16.81997442,17.66828528,16.872152,16.925534
268,1380081600,4.157286054,4.662394473,4.763766324,7.937529887,8.725151309,8.835332387,14.96103832,17.22763985,17.56155585,10.50372638,13.17348362,13.37610802,7.169056797,7.5529063,7.6456913,6.825757804,7.67063808,7.86401808,8.155305742,9.550575932,9.693703532,5.000172387,5.405922154,5.526247854,7.465323034,7.568248446,7.739330346,14.66626556,17.86804869,18.42592469,13.97463871,16.82379454,17.23572254,43.23432332,44.05912009,44.23378909,16.02330816,16.8238348,17.0529318,17.81458643,16.87897025,16.92091325
269,1380168000,4.506553247,4.784956111,4.850024502,8.094173337,8.913952928,8.984675771,15.30760599,17.90653236,18.08866836,11.85353445,13.66718389,13.77770629,7.397107919,8.3834483,8.4340583,7.00910294,8.065295703,8.170775703,8.057572935,9.717818428,9.795888028,5.057515195,5.579484353,5.645116553,7.376300472,7.828007364,7.921324764,14.45206769,18.85053121,19.15482721,14.15834837,17.51295917,17.73764717,41.53016521,44.47187477,44.56714877,16.12253437,17.15593734,17.28089934,17.84824768,16.95650172,16.97937972
270,1380254400,4.329051775,4.148646426,4.439870705,8.112914998,8.488738454,8.80527016,15.14776742,17.14968633,18.06036633,11.66113794,13.16941972,13.72203172,7.388251034,6.9854783,7.2385283,6.728188711,7.278318448,7.805718448,7.871230633,9.100187491,9.490535491,4.984715238,4.920539074,5.248700074,7.066407367,7.058949783,7.525536783,15.08379149,17.70926694,19.23074694,14.13426969,16.58819867,17.71163867,42.59086202,43.97733428,44.45370428,15.67368861,16.39674753,17.02155753,17.59653984,16.53126161,16.64565161
271,1380340800,2.619114911,2.92088139,2.989796762,4.900300253,4.764509223,4.83941335,12.76994302,14.25454584,14.46703784,10.04154307,11.89703641,12.02597921,4.911806756,4.8364933,4.8955383,6.169905811,5.884376067,6.007436067,6.825948157,7.385511862,7.476593062,3.246951079,2.761577367,2.838148267,4.274054904,3.788076254,3.896946554,13.92176346,16.46605748,16.82106948,11.80885366,14.53208567,14.79422167,43.58700863,42.85272937,42.96388237,13.68038498,13.50983734,13.65562634,16.5539391,15.87001265,15.89670365
272,1380427200,2.193240216,2.530432265,2.782652424,4.790680658,4.274024883,4.548163008,12.35164728,12.68344405,13.47270005,9.488511696,11.29894315,11.77787355,2.254338883,2.1902513,2.4095613,4.947259045,4.387528876,4.844608876,5.408844127,6.055643465,6.393945065,3.007548966,2.307479277,2.591885477,4.056971126,3.199440393,3.603815793,12.98687834,14.7766604,16.0952764,10.88041911,13.1838627,14.1575107,41.17788425,42.31744685,42.73030085,13.42392438,12.97818307,13.51968507,15.94962912,15.22084585,15.31998385
273,1380513600,4.319710237,3.665318874,4.120078729,8.366769002,7.877076292,8.371354838,15.23631858,15.160498,16.58723,10.71936169,12.07937024,12.94512904,7.11666698,6.7359053,7.1323503,7.124036606,6.648732,7.474992,7.890857739,8.3739846,8.9855298,5.04123873,4.52685977,5.04097867,7.293327279,6.620242004,7.351228304,14.72185711,14.901968,17.28562,14.0195553,14.46481976,16.22487576,42.93158118,43.81307358,43.79655942,16.35666071,15.61594316,16.59481216,17.86969351,16.39158854,16.57079954
